Date,Barnyard,Surface,Frame,Sub_frame,Timing,Days_elapsed,Temp,CO2_mgC,CH4_mgC,NH3_ugN,N2O_ugN,CO2_mg,CH4_mg,NH3_mg,N2O_mg,CO2_eq
2012-10-24,2,SOIL,B,M,AFTER,2,23.4,4.33E+02,7.97E+00,1.65E+03,NA,1.59E+03,1.06E+01,2.00E+00,NA,NA
2012-10-24,2,SOIL,A,A,AFTER,2,24.3,3.19E+02,3.28E+00,2.97E+03,1.72E+01,1.17E+03,4.37E+00,3.61E+00,2.70E-02,1.30E+03
2012-10-24,2,SOIL,B,A,AFTER,2,24.2,3.75E+02,4.86E+00,1.71E+03,1.17E+01,1.38E+03,6.47E+00,2.08E+00,1.84E-02,1.55E+03
2012-10-24,3,SOIL,A,M,AFTER,2,23.0,2.23E+02,2.33E+00,2.06E+02,6.82E+01,8.16E+02,3.11E+00,2.50E-01,1.07E-01,9.27E+02
2012-10-24,3,SOIL,B,M,AFTER,2,24.6,3.10E+02,3.65E+00,4.68E+03,NA,1.14E+03,4.87E+00,5.69E+00,NA,NA
2012-10-24,3,SOIL,A,A,AFTER,2,23.3,8.62E+01,6.74E-01,7.72E+01,NA,3.16E+02,8.98E-01,9.38E-02,NA,NA
2012-10-24,3,SOIL,B,A,AFTER,2,23.0,1.35E+02,3.30E+00,5.89E+02,5.00E+01,4.94E+02,4.41E+00,7.15E-01,7.86E-02,6.30E+02
2012-10-24,4,SAND,B,A,AFTER,2,24.2,2.14E+02,2.01E+00,1.30E+03,3.12E+02,7.85E+02,2.68E+00,1.58E+00,4.91E-01,1.00E+03
2012-10-24,5,SAND,A,M,AFTER,2,22.5,1.34E+02,2.51E+00,4.26E+02,6.24E+01,4.92E+02,3.34E+00,5.17E-01,9.80E-02,6.06E+02
2012-10-24,5,SAND,B,M,AFTER,2,23.0,1.89E+02,2.26E+00,1.11E+03,5.01E+01,6.93E+02,3.01E+00,1.35E+00,7.87E-02,7.95E+02
2012-10-24,5,SAND,A,A,AFTER,2,24.7,1.34E+02,2.05E+00,2.00E+01,8.11E+01,4.91E+02,2.74E+00,2.43E-02,1.27E-01,5.98E+02
2012-10-24,5,SAND,B,A,AFTER,2,24.7,1.51E+02,1.25E+00,1.87E+03,1.78E+01,5.55E+02,1.67E+00,2.27E+00,2.80E-02,6.12E+02
2012-10-24,6,SAND,A,M,AFTER,2,23.9,2.21E+02,1.07E+00,NA,1.75E+03,8.09E+02,1.42E+00,NA,2.74E+00,NA
2012-10-24,6,SAND,B,M,AFTER,2,23.9,2.60E+02,9.02E-01,2.08E+03,1.64E+02,9.53E+02,1.20E+00,2.52E+00,2.58E-01,1.07E+03
2012-10-24,6,SAND,A,A,AFTER,2,23.8,1.47E+02,5.49E-01,NA,7.52E+02,5.40E+02,7.32E-01,NA,1.18E+00,NA
2012-10-24,6,SAND,B,A,AFTER,2,23.8,1.22E+02,4.42E-01,3.50E+02,1.36E+02,4.48E+02,5.89E-01,4.25E-01,2.14E-01,5.28E+02
2012-10-24,7,BARK,A,M,AFTER,2,21.0,2.55E+02,1.06E+01,7.84E+02,9.78E+01,9.36E+02,1.41E+01,9.52E-01,1.54E-01,1.34E+03
2012-10-24,7,BARK,B,M,AFTER,2,21.0,3.82E+02,4.28E-01,NA,2.76E+03,1.40E+03,5.70E-01,NA,4.33E+00,NA
2012-10-24,7,BARK,A,A,AFTER,2,24.2,4.79E+02,9.81E+00,3.02E+03,2.81E+02,1.76E+03,1.31E+01,3.66E+00,4.41E-01,2.23E+03
2012-10-24,8,BARK,A,M,AFTER,2,21.1,3.52E+02,1.70E+00,2.79E+02,2.04E+03,1.29E+03,2.27E+00,3.39E-01,3.20E+00,2.30E+03
2012-10-24,8,BARK,B,M,AFTER,2,21.5,2.37E+02,3.18E+00,3.75E+01,5.95E+02,8.70E+02,4.23E+00,4.55E-02,9.35E-01,1.25E+03
2012-10-24,8,BARK,A,A,AFTER,2,25.2,2.04E+02,9.48E-01,2.12E+00,2.25E+03,7.47E+02,1.26E+00,2.58E-03,3.54E+00,1.83E+03
2012-10-24,8,BARK,B,A,AFTER,2,24.6,1.84E+02,4.19E+00,7.22E+01,1.13E+02,6.76E+02,5.58E+00,8.77E-02,1.77E-01,8.69E+02
2012-10-24,9,BARK,A,M,AFTER,2,23.2,2.95E+02,3.46E+00,NA,9.39E+02,1.08E+03,4.62E+00,NA,1.48E+00,NA
2012-10-24,9,BARK,B,M,AFTER,2,23.0,3.09E+02,6.51E+00,1.89E+03,9.52E+02,1.13E+03,8.68E+00,2.30E+00,1.50E+00,1.80E+03
2012-10-24,9,BARK,A,A,AFTER,2,24.4,2.82E+02,4.72E+00,NA,8.61E+02,1.03E+03,6.29E+00,NA,1.35E+00,NA
2012-10-24,9,BARK,B,A,AFTER,2,23.8,2.33E+02,4.40E+00,2.21E+03,8.26E+02,8.53E+02,5.87E+00,2.68E+00,1.30E+00,1.39E+03
2012-10-25,1,SOIL,C,M,AFTER,3,19.7,8.81E+01,1.41E+00,6.32E+02,NA,3.23E+02,1.88E+00,7.67E-01,NA,NA
2012-10-25,1,SOIL,D,M,AFTER,3,19.8,1.66E+02,3.01E+00,5.51E+02,7.83E+01,6.09E+02,4.01E+00,6.69E-01,1.23E-01,7.48E+02
2012-10-25,1,SOIL,C,A,AFTER,3,18.5,1.23E+02,1.87E+00,9.83E+02,2.60E+01,4.50E+02,2.50E+00,1.19E+00,4.08E-02,5.28E+02
2012-10-25,1,SOIL,D,A,AFTER,3,18.3,9.13E+01,1.50E+00,1.35E+02,3.40E+01,3.35E+02,2.00E+00,1.64E-01,5.34E-02,4.01E+02
2012-10-25,2,SOIL,C,M,AFTER,3,20.9,5.56E+01,NA,7.56E+02,4.28E+00,2.04E+02,NA,9.19E-01,6.73E-03,NA
2012-10-25,2,SOIL,D,M,AFTER,3,20.8,1.69E+02,4.11E+00,NA,5.76E+01,6.21E+02,5.48E+00,NA,9.06E-02,NA
2012-10-25,2,SOIL,C,A,AFTER,3,18.3,1.37E+02,1.66E+00,1.07E+03,3.44E+01,5.02E+02,2.22E+00,1.29E+00,5.40E-02,5.77E+02
2012-10-25,2,SOIL,D,A,AFTER,3,18.2,6.91E+01,1.40E+00,NA,3.76E+01,2.54E+02,1.87E+00,NA,5.91E-02,NA
2012-10-25,3,SOIL,C,M,AFTER,3,20.4,1.22E+02,5.64E-01,NA,4.96E+01,4.49E+02,7.53E-01,NA,7.80E-02,NA
2012-10-25,3,SOIL,D,M,AFTER,3,20.2,8.33E+01,1.53E+00,3.88E+02,1.93E+01,3.06E+02,2.04E+00,4.71E-01,3.04E-02,3.67E+02
2012-10-25,3,SOIL,C,A,AFTER,3,10.7,3.19E+01,1.87E+00,NA,1.16E+01,1.17E+02,2.49E+00,NA,1.82E-02,NA
2012-10-25,4,SAND,C,M,AFTER,3,20.1,7.14E+01,7.93E-01,NA,7.32E+01,2.62E+02,1.06E+00,NA,1.15E-01,NA
2012-10-25,4,SAND,D,M,AFTER,3,19.9,1.15E+02,2.48E+00,NA,7.68E+01,4.22E+02,3.31E+00,NA,1.21E-01,NA
2012-10-25,4,SAND,C,A,AFTER,3,18.8,4.49E+01,5.86E-01,NA,2.27E+01,1.65E+02,7.82E-01,NA,3.57E-02,NA
2012-10-25,4,SAND,D,A,AFTER,3,18.6,3.84E+01,9.74E-01,8.57E+01,1.05E+01,1.41E+02,1.30E+00,1.04E-01,1.65E-02,1.79E+02
2012-10-25,5,SAND,C,M,AFTER,3,22.1,1.56E+01,2.84E-01,6.05E+01,3.16E+01,5.71E+01,3.79E-01,7.35E-02,4.97E-02,8.16E+01
2012-10-25,5,SAND,D,M,AFTER,3,22.1,1.64E+01,1.04E-01,1.33E+02,NA,6.03E+01,1.38E-01,1.62E-01,NA,NA
2012-10-25,5,SAND,C,A,AFTER,3,18.2,4.20E+01,4.61E-01,NA,8.41E+01,1.54E+02,6.14E-01,NA,1.32E-01,NA
2012-10-25,5,SAND,D,A,AFTER,3,16.3,4.06E+01,1.34E+00,4.19E+01,5.70E+01,1.49E+02,1.78E+00,5.09E-02,8.96E-02,2.20E+02
2012-10-25,6,SAND,C,M,AFTER,3,20.2,2.06E+02,1.08E+01,NA,7.22E+01,7.54E+02,1.44E+01,NA,1.13E-01,NA
2012-10-25,6,SAND,C,A,AFTER,3,12.4,2.65E+01,1.88E+00,6.05E+02,4.10E+00,9.72E+01,2.51E+00,7.35E-01,6.45E-03,1.64E+02
2012-10-25,7,BARK,C,M,AFTER,3,19.9,2.71E+02,2.95E+00,4.35E+02,4.29E+02,9.92E+02,3.94E+00,5.29E-01,6.75E-01,1.29E+03
2012-10-25,7,BARK,D,M,AFTER,3,20.2,1.43E+02,3.91E-01,NA,8.90E+02,5.26E+02,5.21E-01,NA,1.40E+00,NA
2012-10-25,7,BARK,C,A,AFTER,3,19.8,2.59E+03,1.23E+01,8.23E+01,2.12E+03,9.50E+03,1.65E+01,9.99E-02,3.33E+00,1.09E+04
2012-10-25,7,BARK,D,A,AFTER,3,19.8,6.55E+02,6.90E-01,NA,1.43E+03,2.40E+03,9.20E-01,NA,2.25E+00,NA
2012-10-25,8,BARK,C,M,AFTER,3,20.8,1.88E+02,5.36E-01,NA,1.67E+03,6.90E+02,7.14E-01,NA,2.63E+00,NA
2012-10-25,8,BARK,D,M,AFTER,3,21.4,2.65E+02,5.12E-01,NA,1.25E+03,9.72E+02,6.83E-01,NA,1.97E+00,NA
2012-10-25,8,BARK,C,A,AFTER,3,15.5,1.22E+02,2.91E-01,NA,9.92E+02,4.48E+02,3.88E-01,NA,1.56E+00,NA
2012-10-25,8,BARK,D,A,AFTER,3,14.8,1.67E+02,2.97E-01,NA,3.10E+02,6.13E+02,3.97E-01,NA,4.87E-01,NA
2012-10-25,9,BARK,C,M,AFTER,3,20.1,4.71E+01,1.52E-01,NA,9.14E+02,1.73E+02,2.02E-01,NA,1.44E+00,NA
2012-10-25,9,BARK,D,M,AFTER,3,19.7,9.19E+01,3.44E+00,NA,6.64E+02,3.37E+02,4.59E+00,NA,1.04E+00,NA
2012-10-25,9,BARK,C,A,AFTER,3,14.8,5.07E+01,1.36E-01,NA,8.92E+02,1.86E+02,1.81E-01,NA,1.40E+00,NA
2012-10-25,9,BARK,D,A,AFTER,3,13.7,6.59E+01,1.49E+00,2.04E+02,6.51E+02,2.42E+02,1.99E+00,2.47E-01,1.02E+00,5.97E+02
2013-06-06,1,SOIL,A,M,BEFORE,224,13.4,1.67E+02,9.80E-02,NA,2.57E+02,6.11E+02,1.31E-01,NA,4.04E-01,NA
2013-06-06,1,SOIL,B,M,BEFORE,224,13.7,7.28E+01,4.33E-01,NA,NA,2.67E+02,5.78E-01,NA,NA,NA
2013-06-06,1,SOIL,A,A,BEFORE,224,14.8,1.77E+02,1.39E-01,NA,1.40E+01,6.49E+02,1.86E-01,NA,2.20E-02,NA
2013-06-06,1,SOIL,B,A,BEFORE,224,14.8,9.75E+01,6.83E-01,NA,3.60E+01,3.58E+02,9.10E-01,NA,5.66E-02,NA
2013-06-06,2,SOIL,A,M,BEFORE,224,15.2,8.48E+01,5.42E-02,NA,2.65E+01,3.11E+02,7.23E-02,NA,4.17E-02,NA
2013-06-06,2,SOIL,B,M,BEFORE,224,15.1,5.62E+01,4.84E-02,NA,2.38E+01,2.06E+02,6.45E-02,NA,3.75E-02,NA
2013-06-06,2,SOIL,A,A,BEFORE,224,14.8,1.10E+02,NA,NA,2.73E+01,4.02E+02,NA,NA,4.29E-02,NA
2013-06-06,2,SOIL,B,A,BEFORE,224,14.8,6.54E+01,7.16E-02,NA,4.60E+01,2.40E+02,9.55E-02,NA,7.23E-02,NA
2013-06-06,3,SOIL,A,M,BEFORE,224,14.9,5.91E+01,5.27E-02,NA,NA,2.17E+02,7.02E-02,NA,NA,NA
2013-06-06,3,SOIL,B,M,BEFORE,224,15.2,1.01E+02,1.66E-03,NA,8.27E+00,3.71E+02,2.21E-03,NA,1.30E-02,NA
2013-06-06,3,SOIL,A,A,BEFORE,224,15.4,1.35E+02,3.30E-02,NA,6.71E+01,4.96E+02,4.40E-02,NA,1.05E-01,NA
2013-06-06,3,SOIL,B,A,BEFORE,224,15.4,7.88E+01,NA,NA,5.23E+00,2.89E+02,NA,NA,8.21E-03,NA
2013-06-06,4,SAND,A,M,BEFORE,224,13.8,2.34E+02,2.08E-01,NA,1.89E+02,8.58E+02,2.77E-01,NA,2.98E-01,NA
2013-06-06,4,SAND,B,M,BEFORE,224,13.9,9.75E+01,6.55E-02,NA,6.61E+01,3.58E+02,8.74E-02,NA,1.04E-01,NA
2013-06-06,4,SAND,A,A,BEFORE,224,14.9,2.78E+02,4.03E-01,NA,4.76E+01,1.02E+03,5.38E-01,NA,7.48E-02,NA
2013-06-06,4,SAND,B,A,BEFORE,224,14.9,1.20E+02,NA,NA,4.72E+01,4.40E+02,NA,NA,7.42E-02,NA
2013-06-06,5,SAND,A,M,BEFORE,224,14.8,1.84E+02,5.05E-03,NA,1.66E+01,6.74E+02,6.73E-03,NA,2.60E-02,NA
2013-06-06,5,SAND,B,M,BEFORE,224,15.2,2.34E+02,1.02E-01,NA,4.82E+01,8.57E+02,1.35E-01,NA,7.57E-02,NA
2013-06-06,5,SAND,A,A,BEFORE,224,15.2,1.80E+02,3.21E-02,NA,1.03E+02,6.61E+02,4.28E-02,NA,1.62E-01,NA
2013-06-06,5,SAND,B,A,BEFORE,224,15.0,2.33E+02,8.99E-02,NA,9.11E+01,8.56E+02,1.20E-01,NA,1.43E-01,NA
2013-06-06,6,SAND,A,M,BEFORE,224,15.3,2.81E+02,2.27E-02,NA,6.14E+01,1.03E+03,3.03E-02,NA,9.66E-02,NA
2013-06-06,6,SAND,B,M,BEFORE,224,15.3,1.83E+02,3.05E-03,NA,9.06E+01,6.69E+02,4.06E-03,NA,1.42E-01,NA
2013-06-06,6,SAND,A,A,BEFORE,224,14.8,3.60E+02,NA,NA,3.47E+01,1.32E+03,NA,NA,5.46E-02,NA
2013-06-06,6,SAND,B,A,BEFORE,224,15.0,1.96E+02,NA,NA,8.14E+01,7.18E+02,NA,NA,1.28E-01,NA
2013-06-06,7,BARK,A,M,BEFORE,224,13.9,5.73E+02,3.03E+00,NA,8.70E+00,2.10E+03,4.04E+00,NA,1.37E-02,NA
2013-06-06,7,BARK,B,M,BEFORE,224,14.0,1.00E+03,1.98E+00,NA,3.67E+01,3.67E+03,2.64E+00,NA,5.77E-02,NA
2013-06-06,7,BARK,A,A,BEFORE,224,15.7,6.79E+02,2.95E+00,NA,1.33E+02,2.49E+03,3.94E+00,NA,2.09E-01,NA
2013-06-06,7,BARK,B,A,BEFORE,224,15.3,1.68E+03,2.92E+00,NA,1.87E+02,6.16E+03,3.90E+00,NA,2.94E-01,NA
2013-06-06,8,BARK,A,A,BEFORE,224,15.0,1.64E+03,1.35E+01,NA,1.15E+02,6.02E+03,1.80E+01,NA,1.80E-01,NA
2013-06-06,8,BARK,B,A,BEFORE,224,15.1,8.55E+02,3.43E+00,NA,1.00E+02,3.13E+03,4.57E+00,NA,1.58E-01,NA
2013-06-06,9,BARK,A,M,BEFORE,224,15.4,6.94E+02,7.34E+00,NA,8.80E+01,2.55E+03,9.79E+00,NA,1.38E-01,NA
2013-06-06,9,BARK,B,M,BEFORE,224,15.7,1.33E+02,5.16E-02,NA,NA,4.89E+02,6.89E-02,NA,NA,NA
2013-06-06,9,BARK,B,A,BEFORE,224,14.9,9.62E+02,1.07E+01,NA,1.54E+02,3.53E+03,1.42E+01,NA,2.42E-01,NA
2013-06-10,1,SOIL,C,A,BEFORE,228,23.7,3.54E+02,NA,NA,1.53E-01,1.30E+03,NA,NA,2.41E-04,NA
2013-06-10,1,SOIL,D,A,BEFORE,228,23.4,2.80E+02,NA,NA,4.66E+01,1.03E+03,NA,NA,7.32E-02,NA
2013-06-10,2,SOIL,C,M,BEFORE,228,25.2,4.17E+02,5.47E-01,NA,NA,1.53E+03,7.29E-01,NA,NA,NA
2013-06-10,2,SOIL,D,M,BEFORE,228,23.3,2.27E+02,5.70E-01,NA,1.33E+01,8.32E+02,7.60E-01,NA,2.09E-02,NA
2013-06-10,2,SOIL,C,A,BEFORE,228,26.2,3.66E+02,1.28E+00,NA,NA,1.34E+03,1.71E+00,NA,NA,NA
2013-06-10,2,SOIL,D,A,BEFORE,228,26.4,6.05E+02,6.92E+00,NA,5.03E+01,2.22E+03,9.23E+00,NA,7.90E-02,NA
2013-06-10,3,SOIL,C,M,BEFORE,228,25.6,NA,1.63E+00,NA,NA,NA,2.17E+00,NA,NA,NA
2013-06-10,3,SOIL,C,A,BEFORE,228,26.4,4.73E+02,1.48E+00,NA,7.26E+01,1.73E+03,1.97E+00,NA,1.14E-01,NA
2013-06-10,3,SOIL,D,A,BEFORE,228,25.3,7.50E+02,1.95E+00,NA,4.49E+01,2.75E+03,2.60E+00,NA,7.06E-02,NA
2013-06-10,4,SAND,C,A,BEFORE,228,23.6,3.65E+02,NA,NA,NA,1.34E+03,NA,NA,NA,NA
2013-06-10,4,SAND,D,A,BEFORE,228,23.6,2.24E+02,NA,NA,1.11E+02,8.20E+02,NA,NA,1.75E-01,NA
2013-06-10,5,SAND,C,M,BEFORE,228,23.6,4.56E+02,1.23E-01,NA,NA,1.67E+03,1.65E-01,NA,NA,NA
2013-06-10,5,SAND,D,M,BEFORE,228,22.7,8.03E+02,7.12E-01,NA,NA,2.95E+03,9.49E-01,NA,NA,NA
2013-06-10,5,SAND,C,A,BEFORE,228,24.1,3.61E+02,3.05E-02,NA,4.47E+01,1.32E+03,4.07E-02,NA,7.03E-02,NA
2013-06-10,5,SAND,D,A,BEFORE,228,24.4,6.70E+02,7.31E-02,NA,1.24E+02,2.46E+03,9.75E-02,NA,1.95E-01,NA
2013-06-10,6,SAND,C,A,BEFORE,228,27.3,4.42E+02,NA,NA,7.63E+01,1.62E+03,NA,NA,1.20E-01,NA
2013-06-10,6,SAND,D,A,BEFORE,228,26.6,5.58E+02,NA,NA,1.95E+02,2.05E+03,NA,NA,3.07E-01,NA
2013-06-10,7,BARK,C,M,BEFORE,228,23.3,1.89E+03,1.92E+01,NA,7.93E+01,6.95E+03,2.56E+01,NA,1.25E-01,NA
2013-06-10,7,BARK,D,M,BEFORE,228,23.5,1.92E+03,4.27E+00,NA,7.74E+01,7.03E+03,5.70E+00,NA,1.22E-01,NA
2013-06-10,7,BARK,C,A,BEFORE,228,24.0,2.38E+03,1.87E+01,NA,NA,8.73E+03,2.50E+01,NA,NA,NA
2013-06-10,7,BARK,D,A,BEFORE,228,24.1,2.70E+03,1.56E+00,NA,2.86E+01,9.88E+03,2.08E+00,NA,4.49E-02,NA
2013-06-10,8,BARK,C,A,BEFORE,228,24.1,1.95E+03,1.75E+01,NA,1.11E+02,7.14E+03,2.34E+01,NA,1.75E-01,NA
2013-06-10,8,BARK,D,A,BEFORE,228,24.1,3.68E+03,2.28E+00,NA,2.26E+02,1.35E+04,3.04E+00,NA,3.54E-01,NA
2013-06-10,9,BARK,D,M,BEFORE,228,25.5,NA,2.90E+00,NA,1.82E+02,NA,3.87E+00,NA,2.85E-01,NA
2013-06-19,1,SOIL,A,M,AFTER,1,19.2,1.33E+02,3.00E+00,4.30E+03,1.61E+03,4.89E+02,4.01E+00,5.23E+00,2.54E+00,1.36E+03
2013-06-19,1,SOIL,B,M,AFTER,1,19.2,1.99E+02,2.93E+00,2.01E+02,6.54E+02,7.30E+02,3.90E+00,2.44E-01,1.03E+00,1.13E+03
2013-06-19,1,SOIL,A,A,AFTER,1,24.3,3.61E+02,1.10E+01,NA,3.61E+03,1.32E+03,1.47E+01,NA,5.68E+00,NA
2013-06-19,1,SOIL,B,A,AFTER,1,24.7,6.80E+02,7.16E+00,2.67E+03,1.45E+03,2.49E+03,9.55E+00,3.24E+00,2.27E+00,3.42E+03
2013-06-19,2,SOIL,A,M,AFTER,1,23.3,2.31E+02,6.90E+00,8.65E+03,5.65E+02,8.47E+02,9.20E+00,1.05E+01,8.87E-01,1.37E+03
2013-06-19,2,SOIL,B,M,AFTER,1,23.3,5.52E+02,1.32E+01,1.35E+04,1.49E+03,2.02E+03,1.75E+01,1.64E+01,2.35E+00,3.21E+03
2013-06-19,2,SOIL,A,A,AFTER,1,24.7,1.41E+02,4.59E+00,6.86E+03,2.74E+02,5.17E+02,6.11E+00,8.33E+00,4.31E-01,8.24E+02
2013-06-19,2,SOIL,B,A,AFTER,1,24.3,NA,1.12E+01,7.07E+03,2.38E+03,NA,1.50E+01,8.59E+00,3.73E+00,NA
2013-06-19,3,SOIL,A,M,AFTER,1,23.6,1.74E+02,1.31E+01,4.68E+01,3.20E+03,6.36E+02,1.75E+01,5.68E-02,5.03E+00,2.57E+03
2013-06-19,3,SOIL,B,M,AFTER,1,23.0,1.79E+02,6.57E+00,2.35E+03,1.14E+03,6.56E+02,8.76E+00,2.85E+00,1.78E+00,1.42E+03
2013-06-19,4,SAND,A,M,AFTER,1,20.0,2.30E+02,2.97E+00,NA,2.46E+02,8.43E+02,3.96E+00,NA,3.86E-01,NA
2013-06-19,4,SAND,B,M,AFTER,1,20.6,3.41E+02,2.34E+01,7.66E+02,6.62E+03,1.25E+03,3.12E+01,9.31E-01,1.04E+01,5.13E+03
2013-06-19,4,SAND,A,A,AFTER,1,24.3,3.91E+02,5.50E+00,NA,1.12E+02,1.43E+03,7.33E+00,NA,1.76E-01,NA
2013-06-19,4,SAND,B,A,AFTER,1,23.7,8.34E+02,3.26E+01,1.35E+03,1.14E+04,3.06E+03,4.35E+01,1.64E+00,1.80E+01,9.50E+03
2013-06-19,5,SAND,A,M,AFTER,1,22.2,3.91E+02,4.03E+00,6.85E+01,1.16E+03,1.43E+03,5.37E+00,8.32E-02,1.83E+00,2.11E+03
2013-06-19,5,SAND,B,M,AFTER,1,22.9,4.49E+02,7.52E+00,1.52E+01,4.98E+01,1.65E+03,1.00E+01,1.84E-02,7.82E-02,1.92E+03
2013-06-19,5,SAND,A,A,AFTER,1,25.6,6.97E+02,1.85E+01,NA,1.86E+03,2.55E+03,2.47E+01,NA,2.93E+00,NA
2013-06-19,5,SAND,B,A,AFTER,1,25.3,8.26E+02,7.17E+00,5.73E+01,1.17E+02,3.03E+03,9.56E+00,6.96E-02,1.84E-01,3.32E+03
2013-06-19,6,SAND,A,M,AFTER,1,23.5,5.35E+02,1.50E+00,NA,1.39E+02,1.96E+03,1.99E+00,NA,2.19E-01,NA
2013-06-19,6,SAND,B,M,AFTER,1,23.5,5.46E+02,5.31E+00,2.99E+02,3.18E+03,2.00E+03,7.08E+00,3.63E-01,5.00E+00,3.67E+03
2013-06-19,7,BARK,A,M,AFTER,1,20.6,2.07E+03,2.54E+02,1.06E+03,2.41E+02,7.58E+03,3.38E+02,1.29E+00,3.79E-01,1.62E+04
2013-06-19,7,BARK,B,M,AFTER,1,20.8,2.20E+03,8.85E+01,NA,1.18E+02,8.06E+03,1.18E+02,NA,1.85E-01,NA
2013-06-19,7,BARK,A,A,AFTER,1,25.0,NA,1.37E+02,3.77E+03,9.28E+01,NA,1.82E+02,4.58E+00,1.46E-01,NA
2013-06-19,7,BARK,B,A,AFTER,1,24.4,NA,6.70E+01,NA,5.58E+01,NA,8.93E+01,NA,8.76E-02,NA
2013-06-19,8,BARK,A,M,AFTER,1,20.8,1.61E+03,6.83E+01,1.24E+01,9.59E+01,5.92E+03,9.10E+01,1.51E-02,1.51E-01,8.24E+03
2013-06-19,8,BARK,B,M,AFTER,1,21.6,2.64E+03,8.29E+01,7.78E+02,5.22E+02,9.69E+03,1.11E+02,9.44E-01,8.20E-01,1.27E+04
2013-06-19,9,BARK,B,M,AFTER,1,25.0,NA,1.50E+02,7.81E+03,2.23E+02,NA,2.00E+02,9.49E+00,3.51E-01,NA
2013-06-20,1,SOIL,C,M,AFTER,2,29.3,8.78E+01,1.87E+00,2.23E+02,6.22E+02,3.22E+02,2.49E+00,2.71E-01,9.78E-01,6.76E+02
2013-06-20,1,SOIL,D,M,AFTER,2,29.0,1.25E+02,9.28E+00,7.87E+02,9.00E+02,4.57E+02,1.24E+01,9.56E-01,1.41E+00,1.19E+03
2013-06-20,1,SOIL,C,A,AFTER,2,30.8,1.85E+02,3.11E+00,1.65E+02,1.92E+03,6.77E+02,4.14E+00,2.00E-01,3.01E+00,1.68E+03
2013-06-20,1,SOIL,D,A,AFTER,2,30.7,2.00E+02,1.21E+01,2.16E+02,4.64E+02,7.33E+02,1.61E+01,2.62E-01,7.28E-01,1.35E+03
2013-06-20,2,SOIL,A,A,AFTER,2,26.4,1.24E+02,8.33E-01,2.51E+03,8.73E+02,4.53E+02,1.11E+00,3.05E+00,1.37E+00,8.98E+02
2013-06-20,2,SOIL,B,A,AFTER,2,27.6,2.45E+02,6.83E+00,4.76E+03,1.69E+03,8.99E+02,9.10E+00,5.78E+00,2.65E+00,1.93E+03
2013-06-20,2,SOIL,C,M,AFTER,2,29.7,1.07E+02,4.36E+00,9.52E+02,1.46E+03,3.93E+02,5.81E+00,1.16E+00,2.30E+00,1.23E+03
2013-06-20,2,SOIL,C,A,AFTER,2,31.4,5.98E+01,1.57E+00,8.84E+02,3.99E+02,2.19E+02,2.10E+00,1.07E+00,6.26E-01,4.62E+02
2013-06-20,3,SOIL,A,A,AFTER,2,27.6,3.19E+01,1.81E+00,NA,4.62E+02,1.17E+02,2.41E+00,NA,7.26E-01,NA
2013-06-20,3,SOIL,B,A,AFTER,2,27.7,2.20E+02,4.40E+00,2.56E+03,4.80E+03,8.07E+02,5.87E+00,3.11E+00,7.54E+00,3.21E+03
2013-06-20,3,SOIL,C,M,AFTER,2,30.6,NA,1.39E+00,3.27E+02,3.37E+02,NA,1.85E+00,3.97E-01,5.30E-01,NA
2013-06-20,4,SAND,C,M,AFTER,2,28.9,4.21E+02,1.68E+01,3.67E+01,NA,1.54E+03,2.24E+01,4.45E-02,NA,NA
2013-06-20,4,SAND,D,M,AFTER,2,29.0,4.54E+02,1.90E+00,2.60E+02,1.88E+03,1.66E+03,2.53E+00,3.16E-01,2.96E+00,2.61E+03
2013-06-20,4,SAND,C,A,AFTER,2,31.1,4.88E+02,2.21E+01,5.18E+01,NA,1.79E+03,2.94E+01,6.29E-02,NA,NA
2013-06-20,4,SAND,D,A,AFTER,2,30.7,6.16E+02,2.75E+00,3.84E+02,2.64E+03,2.26E+03,3.67E+00,4.66E-01,4.15E+00,3.59E+03
2013-06-20,5,SAND,A,A,AFTER,2,25.0,3.78E+02,4.52E+00,9.46E+01,4.95E+02,1.39E+03,6.03E+00,1.15E-01,7.78E-01,1.77E+03
2013-06-20,5,SAND,B,A,AFTER,2,25.5,4.59E+02,5.27E+00,NA,3.51E+01,1.68E+03,7.03E+00,NA,5.51E-02,NA
2013-06-20,5,SAND,C,M,AFTER,2,29.9,7.15E+02,1.35E+01,NA,1.69E+02,2.62E+03,1.79E+01,NA,2.66E-01,NA
2013-06-20,5,SAND,D,M,AFTER,2,29.8,5.18E+02,2.32E+01,NA,5.29E+01,1.90E+03,3.09E+01,NA,8.31E-02,NA
2013-06-20,5,SAND,D,A,AFTER,2,30.8,NA,2.47E+01,NA,2.12E+01,NA,3.29E+01,NA,3.33E-02,NA
2013-06-20,6,SAND,A,A,AFTER,2,28.4,4.34E+02,4.40E+00,NA,8.32E+01,1.59E+03,5.87E+00,NA,1.31E-01,NA
2013-06-20,6,SAND,B,A,AFTER,2,28.2,4.60E+02,8.02E+00,NA,1.38E+03,1.69E+03,1.07E+01,NA,2.16E+00,NA
2013-06-20,6,SAND,C,M,AFTER,2,30.2,NA,1.71E+00,NA,8.12E+03,NA,2.28E+00,NA,1.28E+01,NA
